network,crowd,image,true_label,0_cnn,1_cnn,2_cnn,3_cnn,4_cnn,5_cnn,6_cnn,7_cnn,8_cnn,9_cnn,predicted_label_cnn,confidence_cnn,0_rf,1_rf,2_rf,3_rf,4_rf,5_rf,6_rf,7_rf,8_rf,9_rf,predicted_label_rf,confidence_rf
3,2,195,0.0,0.9992705,1.5432587e-06,0.00025067222,5.15043e-05,5.064922e-05,2.8415596e-05,9.895088e-05,0.00023518497,1.8734706e-06,1.0583139e-05,0.0,0.9841908,0.71,0.00375,0.0215,0.024166666666666666,0.017333333333333333,0.0025,0.1435,0.031083333333333334,0.01583333333333333,0.030333333333333337,0.0,0.71
3,2,196,4.0,0.040916927,0.01255771,0.019120777,0.06267565,0.3800759,0.015917419,0.010816198,0.19592984,0.051026363,0.21096328,4.0,0.5324832,0.016666666666666666,0.0016666666666666666,0.0325,0.030333333333333334,0.6273095238095238,0.007333333333333334,0.0125,0.0365,0.009857142857142856,0.22533333333333336,4.0,0.6273095238095238
3,2,197,1.0,0.011405038,0.9219758,0.015685674,0.00889784,0.00036094268,0.016115706,0.0048650876,0.008468398,0.0088205,0.0034050287,1.0,0.7609114,,,,,,,,,,,,
3,2,198,5.0,0.34058207,0.004326162,0.07520073,0.01284845,0.002559625,0.06841027,0.47813088,0.0006780216,0.016799992,0.00046379934,6.0,0.8983773,,,,,,,,,,,,
3,2,199,3.0,0.0590225,0.018217515,0.0022138269,0.6258007,0.022354146,0.22784527,0.013884814,0.005526147,0.013520819,0.011614247,3.0,0.61718553,0.0725,0.01583333333333333,0.019761904761904762,0.2935,0.008666666666666666,0.5302380952380953,0.004,0.006,0.002,0.0475,5.0,0.5302380952380953
3,2,200,2.0,0.089343555,0.03252759,0.8467463,0.015323601,5.5245735e-05,0.0042148638,0.00998726,0.0001914609,0.0015191666,9.0945396e-05,2.0,0.8614453,,,,,,,,,,,,
3,2,201,3.0,0.023797907,0.0015284934,0.0011276407,0.9494515,0.0031442358,0.0073139803,0.0016535054,0.0007190543,0.009745083,0.0015186282,3.0,0.68892753,,,,,,,,,,,,
3,2,202,7.0,0.0006577325,0.00063635624,0.00012946493,0.00021852522,0.00032289475,5.771461e-05,3.856998e-05,0.98404723,8.807942e-05,0.013803379,7.0,0.8007829,,,,,,,,,,,,
3,2,203,6.0,0.03668936,0.008800261,0.010398882,0.0066101034,0.0008489818,0.0684625,0.8319087,0.00012342543,0.03576263,0.0003951876,6.0,0.84154356,0.024666666666666667,0.12016666666666666,0.17600000000000002,0.028999999999999998,0.09816666666666667,0.10566666666666669,0.3503333333333334,0.029833333333333333,0.048499999999999995,0.017666666666666667,6.0,0.3503333333333334
3,2,204,9.0,0.008282159,0.06061327,0.0019127412,0.02665418,0.07041865,0.04805289,0.023933772,0.155649,0.08016496,0.5243184,9.0,0.47023097,,,,,,,,,,,,
3,2,205,9.0,0.03912965,0.024879558,0.005458024,0.022095338,0.023424337,0.027685236,0.009574837,0.5515792,0.013226046,0.28294775,7.0,0.5880387,,,,,,,,,,,,
3,2,206,1.0,0.04007258,0.79719627,0.058397047,0.016111635,0.0004983532,0.03709709,0.022298573,0.0019577881,0.024626832,0.0017438601,1.0,0.79787415,,,,,,,,,,,,
3,2,207,2.0,0.9823334,0.00013135847,0.002194393,0.0002724933,4.9356444e-05,0.0030121864,0.011942737,2.6972963e-05,2.8862269e-05,8.1533035e-06,0.0,0.97136194,,,,,,,,,,,,
3,2,208,6.0,0.093489006,0.00085201644,0.00641575,0.0010844216,0.00053176435,0.015283385,0.88069177,8.2102684e-05,0.0014483926,0.000121426376,6.0,0.9190889,,,,,,,,,,,,
3,2,209,9.0,0.0007194244,0.00017098866,1.3474416e-05,0.00015461087,0.000500743,6.45767e-05,6.173734e-05,0.92881465,6.746128e-05,0.06943238,7.0,0.79716855,0.0025,0.02,0.049833333333333334,0.01,0.0575,0.0095,0.0,0.15354761904761904,0.0,0.6971190476190476,9.0,0.6971190476190476
3,2,210,2.0,0.091934815,0.081899315,0.5182519,0.13539153,0.0031056125,0.04804786,0.054570463,0.0071633514,0.054888606,0.004746485,2.0,0.7008234,,,,,,,,,,,,
3,2,211,0.0,0.46746787,0.004242683,0.013578695,0.034660447,0.027326819,0.04828766,0.28472134,0.018683758,0.09245808,0.008572677,0.0,0.889322,,,,,,,,,,,,
3,2,212,8.0,0.009512835,0.030865284,0.0043116314,0.054522984,0.014755624,0.050710306,0.011819167,0.0047595217,0.8067661,0.011976559,8.0,0.5759156,,,,,,,,,,,,
3,2,213,0.0,0.9999439,1.6178443e-07,2.4354088e-06,5.071e-06,4.72466e-06,1.5736194e-05,2.4556432e-05,2.9562293e-06,7.011898e-08,3.3952196e-07,0.0,0.9912633,,,,,,,,,,,,
3,2,214,0.0,0.9958401,2.0283553e-05,0.0001920396,0.0019009388,0.00037146537,0.0007998556,0.00065415713,0.00014600054,4.585361e-05,2.9268336e-05,0.0,0.9619841,,,,,,,,,,,,
3,2,215,5.0,0.020188143,0.26028964,0.0118487235,0.066624686,0.030572971,0.38534087,0.04773632,0.021950591,0.13043028,0.025017833,5.0,0.53965545,0.040999999999999995,0.11883333333333335,0.16399999999999998,0.07400000000000001,0.018333333333333333,0.3985,0.025,0.029833333333333333,0.0855,0.045,5.0,0.3985
3,2,216,7.0,0.00015263991,5.7180415e-07,1.7149266e-06,0.00017177929,0.9987653,0.00014007237,8.6866865e-05,0.00030741014,0.00017849475,0.00019524684,4.0,0.6216835,0.0025,0.0,0.03,0.016666666666666666,0.8241666666666666,0.0,0.05,0.0325,0.01,0.034166666666666665,4.0,0.8241666666666666
3,2,217,6.0,0.08251689,3.1165385e-07,9.1028916e-05,8.456141e-06,3.8897873e-05,0.00021458714,0.91712624,7.5878137e-07,2.146926e-06,5.895958e-07,6.0,0.991169,,,,,,,,,,,,
3,2,218,4.0,0.025331043,0.008531487,0.0013736591,0.20163794,0.058507524,0.01386355,0.003844317,0.17461537,0.023832124,0.48846295,9.0,0.5404784,,,,,,,,,,,,
3,2,219,1.0,0.03530444,0.8100889,0.039454017,0.02081093,0.0014243514,0.04583596,0.017085953,0.009691631,0.014854182,0.005449724,1.0,0.7543079,,,,,,,,,,,,
3,2,220,4.0,0.53360856,1.3015215e-05,0.002749341,0.00065508217,0.0033054042,0.002637107,0.456641,6.243211e-05,0.00030074004,2.7274804e-05,0.0,0.98103595,,,,,,,,,,,,
3,2,221,0.0,0.9996673,7.329753e-07,5.015061e-06,6.685145e-05,6.240755e-05,7.92686e-05,5.7425994e-05,5.5633063e-05,1.1308629e-06,4.240902e-06,0.0,0.986038,,,,,,,,,,,,
3,2,222,4.0,0.027550658,0.002934868,0.006587686,0.021477535,0.47712907,0.004416823,0.0034551092,0.24560513,0.025427649,0.18541545,4.0,0.5959278,,,,,,,,,,,,
3,2,223,9.0,0.03871367,0.006261104,0.002837167,0.03923456,0.22727714,0.021995373,0.005454461,0.35536093,0.02194078,0.28092483,7.0,0.5589299,,,,,,,,,,,,
3,2,224,5.0,0.050765544,0.00575247,0.0020321335,0.037524257,0.112044364,0.61031437,0.059475757,0.034032088,0.06899117,0.019067733,5.0,0.68165046,,,,,,,,,,,,
3,2,225,3.0,0.012987479,0.010291367,0.0015156831,0.036325857,0.0063983207,0.0019906836,0.0012534945,0.35304278,0.010243554,0.5659507,9.0,0.6036774,,,,,,,,,,,,
3,2,226,0.0,0.6116261,0.00067559566,0.008361014,0.013042024,0.2702375,0.03789109,0.027357308,0.017042767,0.011214056,0.0025525107,0.0,0.8790945,0.40725,0.009333333333333334,0.05753571428571429,0.05035714285714286,0.06054761904761904,0.1682142857142857,0.06602380952380953,0.08604761904761904,0.035666666666666666,0.05902380952380953,0.0,0.40725
3,2,227,3.0,0.94535893,2.1445642e-06,0.054285247,4.1969834e-05,5.450901e-08,1.4202775e-05,0.00029694728,1.13490444e-07,3.7977495e-07,1.0248681e-08,0.0,0.9941234,,,,,,,,,,,,
3,2,228,0.0,0.83714825,0.0009948574,0.0029923315,0.0072651394,0.01860219,0.010423703,0.008356761,0.09633455,0.00217971,0.015702482,0.0,0.86587167,,,,,,,,,,,,
3,2,229,4.0,0.037826434,0.010203898,0.007968657,0.05647777,0.49356586,0.016820598,0.0106305545,0.18490802,0.028077733,0.15352046,4.0,0.57350534,,,,,,,,,,,,
3,2,230,2.0,0.09977128,0.023259826,0.68709916,0.062980816,0.02075036,0.022991035,0.031626966,0.007428687,0.040262107,0.0038297705,2.0,0.6890454,,,,,,,,,,,,
3,2,231,2.0,0.22132996,0.02961845,0.38727343,0.105894625,0.054084077,0.031334814,0.064719535,0.03598475,0.04373495,0.0260254,2.0,0.67163247,0.003333333333333333,0.003333333333333333,0.8063809523809523,0.05833333333333334,0.027000000000000003,0.03883333333333333,0.0125,0.006,0.03166666666666667,0.012619047619047618,2.0,0.8063809523809523
3,2,232,6.0,0.0018256495,8.2020364e-05,0.0012416096,0.00021167521,0.00039437678,0.0029296975,0.99137187,1.2506652e-05,0.0018932582,3.7333877e-05,6.0,0.8857446,,,,,,,,,,,,
3,2,233,1.0,0.063712604,0.3823663,0.10338554,0.071152456,0.019870589,0.11211761,0.03354128,0.01144331,0.19056086,0.011849448,1.0,0.6532628,,,,,,,,,,,,
3,2,234,3.0,0.021056002,0.05969175,0.04853331,0.21387723,0.0023661877,0.0044725914,0.0033592267,0.5288164,0.012918404,0.10490898,7.0,0.7136837,,,,,,,,,,,,
3,2,235,1.0,0.020385392,0.60471714,0.018361527,0.036979,0.008833926,0.10872607,0.057621136,0.032817584,0.07116172,0.0403964,1.0,0.6014142,0.0,0.9225,0.005,0.0,0.02,0.0025,0.0125,0.0225,0.005,0.01,1.0,0.9225
3,2,236,9.0,0.042493135,0.0052583134,0.0066216774,0.018175678,0.17094989,0.0091849165,0.009551123,0.58270437,0.023926392,0.13113454,7.0,0.7250232,,,,,,,,,,,,
3,2,237,6.0,0.009065685,0.00060017034,0.0013882988,0.0011905971,0.00051683834,0.007611018,0.97464424,0.0002035314,0.003970732,0.0008088443,6.0,0.851029,0.019666666666666666,0.029916666666666668,0.025,0.018333333333333333,0.11691666666666667,0.13183333333333333,0.5218333333333334,0.04066666666666666,0.07,0.025833333333333333,6.0,0.5218333333333334
3,2,238,1.0,0.02014635,0.9113501,0.024337335,0.007400207,0.00015289665,0.01772341,0.0077253403,0.0016648972,0.008442082,0.0010574528,1.0,0.8166235,,,,,,,,,,,,
3,2,239,6.0,0.0071874135,0.0011638413,0.0029353402,0.0011878434,0.0015298794,0.010149583,0.9728596,0.0002945848,0.0021674475,0.00052446045,6.0,0.8281721,,,,,,,,,,,,
3,2,240,6.0,0.050125703,9.951756e-07,0.0002086522,8.32962e-06,4.4109624e-06,0.0002600412,0.9493889,1.486564e-07,2.4809347e-06,3.6005707e-07,6.0,0.98897356,,,,,,,,,,,,
3,2,241,5.0,0.111345924,0.008580001,0.00096525345,0.16065028,0.03947703,0.46784416,0.14562759,0.010672645,0.022065656,0.03277147,5.0,0.7140682,0.03916666666666666,0.01,0.005428571428571429,0.06499999999999999,0.006666666666666666,0.8252380952380953,0.012666666666666666,0.02,0.01583333333333333,0.0,5.0,0.8252380952380953
3,2,242,4.0,0.0004218145,2.8162083e-06,1.9503948e-05,0.00023777668,0.9969384,0.00023206662,0.00016086733,0.00039770664,0.0008232737,0.0007658232,4.0,0.58595186,,,,,,,,,,,,
3,2,243,1.0,0.038211778,0.64499587,0.05910626,0.03786567,0.0033117873,0.06836277,0.024288226,0.0053524277,0.113572694,0.0049324646,1.0,0.7429096,,,,,,,,,,,,
3,2,244,4.0,0.0109523665,0.023130225,0.0024015952,0.024764428,0.32383937,0.109821446,0.20605558,0.023234626,0.16746803,0.10833226,4.0,0.51775163,,,,,,,,,,,,
3,2,245,0.0,0.9886042,9.3679315e-05,0.004641126,0.0010963207,0.0005743142,0.001664626,0.0028264513,0.00031837312,0.0001427915,3.816014e-05,0.0,0.961327,0.7302500000000001,0.0,0.049916666666666665,0.025,0.016666666666666666,0.06476190476190476,0.05928571428571428,0.031785714285714285,0.012333333333333333,0.01,0.0,0.7302500000000001
3,2,246,1.0,0.1240052,0.63726985,0.04347804,0.026625773,0.001539669,0.081011355,0.04993742,0.009745463,0.020361014,0.006026276,1.0,0.79932535,,,,,,,,,,,,
3,2,247,1.0,0.011784512,0.80360365,0.020264383,0.015019385,0.0018638948,0.04670849,0.02181214,0.01276125,0.057738084,0.008444234,1.0,0.6993862,,,,,,,,,,,,
3,2,248,4.0,0.0004860443,2.221331e-06,2.045295e-05,0.00025031163,0.99684364,0.0001998433,0.00021060323,0.0008614669,0.00048012944,0.00064532127,4.0,0.636787,,,,,,,,,,,,
3,2,249,7.0,2.950471e-05,0.00018529568,4.0414375e-06,1.2520142e-05,9.52646e-06,3.0484782e-06,1.1627864e-06,0.9963048,4.452674e-06,0.0034456663,7.0,0.843725,,,,,,,,,,,,
3,2,250,2.0,0.05082139,0.0017904916,0.0012399574,0.0016090808,0.0012808194,0.0011182157,0.0014014572,0.893176,0.0004129852,0.047149595,7.0,0.8648249,,,,,,,,,,,,
3,2,251,5.0,0.007132342,0.047250394,0.006305273,0.02149065,0.117184296,0.2354967,0.086826734,0.012263576,0.44844204,0.017607989,8.0,0.52320737,,,,,,,,,,,,
3,2,252,1.0,0.009713107,0.020586442,0.0061071296,0.2203909,0.19116285,0.11922103,0.0335497,0.09881498,0.1219965,0.1784574,3.0,0.44387165,0.0025,0.005833333333333333,0.08716666666666667,0.23816666666666667,0.06783333333333333,0.19666666666666668,0.0,0.07058333333333333,0.1625,0.16875,3.0,0.23816666666666667
3,2,253,7.0,0.007893723,0.004270127,0.001579221,0.0017625433,0.0019161573,0.00083084777,0.0006248754,0.93434423,0.0006248515,0.046153393,7.0,0.785273,,,,,,,,,,,,
3,2,254,1.0,0.025515506,0.7688096,0.02510261,0.015094593,0.0018578662,0.070433706,0.020461977,0.0045895227,0.06433275,0.0038018622,1.0,0.74045616,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3,2,255,5.0,0.03985734,0.0070926333,0.0060284743,0.6531657,0.06852207,0.030733343,0.018863825,0.023198297,0.07570137,0.076836914,3.0,0.5631952,0.03783333333333333,0.0025,0.019166666666666665,0.28464285714285714,0.010333333333333332,0.3968333333333333,0.01,0.005,0.15750000000000003,0.0761904761904762,5.0,0.3968333333333333
3,2,256,6.0,0.098740965,2.2838867e-06,0.00092123257,4.5747664e-05,0.00010747734,0.00047022037,0.89969563,3.6144704e-06,9.513462e-06,3.2857788e-06,6.0,0.9817042,,,,,,,,,,,,
3,2,257,3.0,0.019293172,0.081725374,0.01848246,0.70812386,0.004083891,0.055395585,0.023312973,0.011080134,0.04627986,0.032222707,3.0,0.5647281,0.006666666666666666,0.005,0.017333333333333333,0.8238333333333333,0.002,0.026000000000000002,0.013000000000000001,0.003333333333333333,0.092,0.010833333333333332,3.0,0.8238333333333333
3,2,258,4.0,0.16028595,0.006023032,0.02005624,0.023047844,0.065652765,0.09128297,0.56088126,0.008492592,0.0416841,0.022593286,6.0,0.76666063,,,,,,,,,,,,
3,2,259,8.0,0.10758334,0.01839324,0.088346206,0.07312084,0.016482117,0.09485443,0.5132338,0.019345157,0.042089358,0.026551656,6.0,0.7172187,,,,,,,,,,,,
3,2,260,5.0,0.03141924,0.0421979,0.0017561964,0.09257889,0.12983832,0.5273257,0.03442062,0.028595122,0.064182185,0.047685895,5.0,0.5205812,,,,,,,,,,,,
3,2,261,6.0,0.019821467,5.784351e-05,0.0071057463,0.00037047852,0.00013093991,0.0016881407,0.97014534,9.758268e-06,0.0006547014,1.5553107e-05,6.0,0.9467098,,,,,,,,,,,,
3,2,262,5.0,0.55511516,0.005417209,0.0065603578,0.051183123,0.010121152,0.18064366,0.1628654,0.011229631,0.011270322,0.005593993,0.0,0.8610962,0.20023809523809524,0.005833333333333333,0.020261904761904762,0.08183333333333334,0.013333333333333332,0.5473333333333332,0.021666666666666664,0.026666666666666665,0.04716666666666667,0.035666666666666666,5.0,0.5473333333333332
3,2,263,2.0,0.012423569,0.0007361917,0.0034866557,0.014937962,0.93115366,0.006642413,0.0046126037,0.004809054,0.013514373,0.00768358,4.0,0.5213454,,,,,,,,,,,,
3,2,264,1.0,0.035266068,0.4878,0.03234363,0.04592523,0.01946839,0.09178812,0.058619928,0.08702367,0.080602564,0.061162364,1.0,0.61532205,0.0,0.6918333333333334,0.040999999999999995,0.023166666666666665,0.055999999999999994,0.037000000000000005,0.0165,0.07616666666666667,0.008333333333333333,0.05,1.0,0.6918333333333334
3,2,265,6.0,0.37942883,1.4911025e-06,0.00051163195,3.2993037e-05,0.000108527696,0.0004408926,0.6194617,5.4524708e-06,5.2203027e-06,3.2495088e-06,6.0,0.989,,,,,,,,,,,,
3,2,266,1.0,0.018429196,0.8827513,0.036917336,0.010484206,0.0002616834,0.02259265,0.0100448495,0.0019342116,0.015311236,0.0012733005,1.0,0.79690903,,,,,,,,,,,,
3,2,267,7.0,0.00028175645,5.1898853e-05,4.2237943e-06,0.00037148286,0.00920917,0.00010859263,1.9309884e-05,0.98201597,9.5710406e-05,0.007841856,7.0,0.8272687,,,,,,,,,,,,
3,2,268,2.0,0.45335272,0.0006475816,0.5142995,0.0054211644,0.00041825432,0.0025496576,0.02257091,0.00017138767,0.00052602176,4.286184e-05,2.0,0.92945504,,,,,,,,,,,,
3,2,269,7.0,0.00012335609,0.0017216218,4.2530763e-05,5.407888e-05,1.8802533e-05,1.4288375e-05,5.7657626e-06,0.9915406,2.4774037e-05,0.0064543127,7.0,0.8269784,,,,,,,,,,,,
3,2,270,9.0,0.006489104,0.005971618,0.00083772844,0.010889426,0.11888705,0.00739497,0.010058195,0.45932296,0.02635436,0.3537946,7.0,0.60265785,,,,,,,,,,,,
3,2,271,6.0,0.999932,1.1965061e-07,4.6487818e-05,1.938904e-06,1.1239703e-06,2.2348936e-06,1.49539965e-05,1.0146839e-06,5.669437e-08,8.433199e-08,0.0,0.99358964,,,,,,,,,,,,
3,2,272,5.0,0.12509604,0.012549848,0.0018957115,0.1770146,0.058316797,0.47108534,0.06308154,0.035614274,0.019119905,0.03622591,5.0,0.7020114,,,,,,,,,,,,
3,2,273,3.0,0.076275066,0.009285352,0.005587923,0.5642336,0.054317415,0.18595095,0.052126177,0.02864303,0.005787711,0.017792769,3.0,0.66781676,,,,,,,,,,,,
3,2,274,4.0,0.0008354493,1.3789115e-05,4.5892935e-05,0.00062582054,0.9902793,0.0012639577,0.0013466969,0.0008710185,0.0036317648,0.0010862111,4.0,0.6282909,,,,,,,,,,,,
3,2,275,9.0,0.008241515,0.00067454105,0.000117927695,0.0017244758,0.018370401,0.0008459498,0.0010536183,0.69272244,0.0016862855,0.27456287,7.0,0.7534178,,,,,,,,,,,,
3,2,276,6.0,0.0004853912,8.870316e-07,2.8701625e-05,5.5205714e-06,1.9252486e-05,0.00014287393,0.9992974,3.817656e-07,1.8375258e-05,1.1742135e-06,6.0,0.95701975,0.0,0.02,0.01,0.0,0.01,0.0,0.932,0.002,0.026000000000000002,0.0,6.0,0.932
3,2,277,9.0,0.008132772,0.005484988,0.0006768562,0.0059392075,0.0047089867,0.0014906906,0.0011626347,0.49252847,0.0036185829,0.47625682,7.0,0.624217,,,,,,,,,,,,
3,2,278,8.0,0.040932167,0.30709764,0.029847635,0.20083159,0.008981383,0.045526717,0.023785384,0.08064951,0.10955667,0.15279123,1.0,0.5073071,0.008166666666666666,0.0545952380952381,0.06125,0.10558333333333333,0.036333333333333336,0.08783333333333335,0.0,0.035666666666666666,0.5727380952380953,0.03783333333333334,8.0,0.5727380952380953
3,2,279,2.0,0.17100324,0.34138837,0.23554017,0.060060777,0.005019484,0.06757822,0.03485221,0.05287954,0.015148452,0.0165295,1.0,0.7256287,,,,,,,,,,,,
3,2,280,5.0,0.010019474,0.0059733596,0.0018406905,0.013120602,0.72023916,0.09548473,0.011079079,0.010978153,0.11656795,0.014696778,4.0,0.4684584,,,,,,,,,,,,
3,2,281,3.0,0.0061030732,0.0076393452,0.0022516493,0.8468486,0.011944725,0.04399531,0.0046683457,0.0084551545,0.044111192,0.023982655,3.0,0.44852602,0.003333333333333333,0.0,0.01583333333333333,0.746309523809524,0.011000000000000001,0.021666666666666664,0.004,0.015,0.15166666666666667,0.031190476190476185,3.0,0.746309523809524
3,2,282,2.0,0.15925139,0.018193513,0.7096693,0.09678104,0.00015917642,0.0058271443,0.007469407,0.00035472892,0.0020238643,0.0002704894,2.0,0.8145831,,,,,,,,,,,,
3,2,283,7.0,0.074663624,0.63872874,0.04003126,0.021755267,0.004131738,0.044224624,0.02644876,0.08603784,0.036877975,0.027100237,1.0,0.74038434,,,,,,,,,,,,
3,2,284,1.0,0.054235805,0.60008085,0.058555987,0.016214773,0.0010332835,0.09553166,0.13252933,0.0032613764,0.03529771,0.0032592444,1.0,0.77859086,,,,,,,,,,,,
3,2,285,9.0,0.0020818666,0.0019631397,0.00010024583,0.0023138565,0.008531778,0.00076314446,0.0007211139,0.33056587,0.0023049493,0.650654,9.0,0.60911477,,,,,,,,,,,,
3,2,286,9.0,0.005360709,0.00068709557,0.00013814602,0.0033096129,0.111293465,0.0018175001,0.0012320549,0.30094886,0.0045174942,0.5706951,9.0,0.5927078,,,,,,,,,,,,
3,2,287,1.0,0.04651039,0.737282,0.033438466,0.023846995,0.003958019,0.040353686,0.010330208,0.0678954,0.019523231,0.016861616,1.0,0.73160154,0.0,0.5179285714285714,0.09283333333333334,0.017333333333333333,0.03266666666666666,0.02033333333333333,0.015,0.22342857142857142,0.0235,0.05697619047619048,1.0,0.5179285714285714
3,2,288,4.0,0.013666845,3.0986517e-05,0.00014931684,0.001474576,0.9568444,0.0015833694,0.0035005752,0.014648703,0.0013694168,0.0067318766,4.0,0.7584785,,,,,,,,,,,,
3,2,289,9.0,0.060168948,0.0026817727,0.0033162183,0.006384016,0.024488604,0.0023216628,0.003075038,0.7705993,0.0034661773,0.12349818,7.0,0.77049744,0.0,0.0,0.0085,0.01,0.4275,0.003333333333333333,0.015,0.11349999999999999,0.01,0.4121666666666667,4.0,0.4275
3,2,290,3.0,0.01773445,0.01848399,0.20921957,0.74245244,0.00032788797,0.004846176,0.0022369875,0.0022909818,0.0009345972,0.0014728572,3.0,0.700394,,,,,,,,,,,,
3,2,291,8.0,0.003129338,0.017397061,0.001479182,0.0055848956,0.005794431,0.04223521,0.011542656,0.0008879899,0.90993255,0.0020166389,8.0,0.6325091,0.0075,0.015666666666666666,0.011666666666666665,0.04416666666666666,0.03,0.02333333333333333,0.0095,0.02283333333333333,0.8033333333333335,0.032,8.0,0.8033333333333335
3,2,292,1.0,0.020139437,0.7986802,0.023931507,0.021813126,0.003505026,0.048400488,0.016962916,0.027745118,0.025483496,0.013338734,1.0,0.696507,,,,,,,,,,,,
3,2,293,7.0,1.7084962e-05,0.00031209612,3.82739e-06,9.300576e-06,4.6141686e-06,2.1585329e-06,7.5495825e-07,0.9968179,4.0461373e-06,0.0028281563,7.0,0.84277296,,,,,,,,,,,,
3,2,294,8.0,0.017327834,0.052469246,0.0056134574,0.010490222,0.0055951467,0.07579325,0.028826492,0.0013765449,0.7999948,0.002512939,8.0,0.70104873,,,,,,,,,,,,
3,2,295,7.0,0.00078718987,0.001930984,0.00015852564,0.00021357219,0.00010813549,7.401315e-05,3.3725482e-05,0.9833996,9.442748e-05,0.013199888,7.0,0.79857355,,,,,,,,,,,,
3,2,296,3.0,0.15307236,0.04697178,0.31705743,0.14204094,0.0037321656,0.009204204,0.009877059,0.26618543,0.00779066,0.044067938,2.0,0.7672777,,,,,,,,,,,,
3,2,297,9.0,0.82230717,0.0018988659,0.12462662,0.010073173,0.009205878,0.004537384,0.0067175175,0.01666559,0.0012619492,0.002705953,0.0,0.8501648,,,,,,,,,,,,
3,2,298,2.0,0.041432198,9.549614e-06,0.95617634,0.00042268916,5.6975136e-07,2.3914557e-05,0.0019292551,3.3430368e-07,5.1000743e-06,9.9393304e-08,2.0,0.9687393,,,,,,,,,,,,
3,2,299,6.0,0.026393188,0.0685583,0.0658718,0.023857007,0.006975137,0.07829216,0.66925365,0.0061575873,0.048505846,0.0061353343,6.0,0.7276386,,,,,,,,,,,,
4,2,0,7.0,0.0007340675,0.0007860602,0.000283724,0.0026232766,0.0013796837,0.00035444836,0.00041498762,0.9892654,0.000109472654,0.004048931,7.0,0.8665255,,,,,,,,,,,,
4,2,1,7.0,9.567243e-05,3.862898e-05,0.00017608213,0.0022581117,0.00034208872,4.1816e-05,4.8443348e-05,0.9965599,2.7704174e-05,0.00041156448,7.0,0.9169216,0.0,0.0,0.003333333333333333,0.0,0.003333333333333333,0.0,0.01,0.9633333333333334,0.01,0.01,7.0,0.9633333333333334
4,2,2,2.0,0.009906905,0.0015925856,0.9350181,0.014232996,0.0009482818,0.021914262,0.013576386,0.000611063,0.002146952,5.2520507e-05,2.0,0.9544213,,,,,,,,,,,,
4,2,3,2.0,0.0014234649,0.0030412695,0.13899168,0.0010917637,0.0003226562,0.005222626,0.8496517,0.00016448722,7.977058e-05,1.0636538e-05,6.0,0.9822581,0.050499999999999996,0.02,0.35375,0.01875,0.06033333333333333,0.0115,0.4751666666666667,0.0,0.0,0.01,6.0,0.4751666666666667
4,2,4,9.0,0.057004385,0.014414731,0.02305693,0.03419948,0.45994997,0.008744695,0.016125891,0.29944038,0.025572795,0.061490647,4.0,0.7471839,,,,,,,,,,,,
4,2,5,0.0,0.99501085,6.0854336e-06,0.0035168242,7.449388e-05,0.00012517633,7.5555414e-05,0.00031010533,0.0008792025,1.4855706e-06,2.2576255e-07,0.0,0.9976913,,,,,,,,,,,,
4,2,6,8.0,0.003371482,0.010598305,0.16079985,0.2537769,0.0016974859,0.010991942,0.00089471875,0.004847836,0.5490825,0.0039389227,8.0,0.84997183,,,,,,,,,,,,
4,2,7,4.0,0.0030892135,0.0016685467,0.000551694,0.0029287287,0.88506716,0.00033033526,0.0027187061,0.091856435,0.0006719895,0.011117188,4.0,0.84630233,0.0,0.0,0.006500000000000001,0.0,0.9383333333333335,0.01,0.002,0.006500000000000001,0.0,0.03666666666666667,4.0,0.9383333333333335
4,2,8,5.0,0.021853311,0.007246655,0.18439399,0.19695139,0.017263709,0.19431117,0.024134792,0.03801468,0.2762126,0.039617646,8.0,0.6038993,,,,,,,,,,,,
4,2,9,2.0,0.02424716,0.0050934157,0.04152705,0.055808272,0.020372616,0.032870576,0.04140992,0.7628312,0.0028941575,0.012945591,7.0,0.80687785,0.04583333333333333,0.018333333333333333,0.23663095238095233,0.07775,0.06878571428571428,0.02828571428571429,0.12176190476190475,0.27016666666666667,0.009000000000000001,0.12345238095238095,7.0,0.27016666666666667
4,2,10,5.0,0.043815676,0.0029634277,0.17911722,0.3461006,0.005025742,0.34757334,0.015287168,0.013206464,0.03836977,0.008540521,5.0,0.76278055,0.047,0.0165,0.015428571428571427,0.05,0.015,0.7600714285714285,0.019166666666666665,0.004,0.05083333333333334,0.022,5.0,0.7600714285714285
4,2,11,3.0,5.2757452e-05,0.00033731616,0.006482117,0.99253315,4.994907e-06,0.00046619299,9.39228e-06,4.1598043e-05,6.231471e-05,1.0177621e-05,3.0,0.9767603,,,,,,,,,,,,
4,2,12,5.0,0.056369126,0.004390898,0.1637074,0.06578789,0.017800495,0.52743334,0.07419037,0.016721506,0.054568585,0.019030359,5.0,0.65163136,,,,,,,,,,,,
4,2,13,2.0,0.04443248,0.0014375487,0.3496172,0.063064754,0.009005133,0.39068186,0.08282395,0.017705219,0.035282753,0.0059490935,5.0,0.7326077,,,,,,,,,,,,
4,2,14,1.0,0.008564995,0.84337527,0.022232862,0.03849775,0.005802845,0.010429485,0.0067429943,0.04102991,0.015613758,0.0077102613,1.0,0.86391324,,,,,,,,,,,,
